Date,ID_produit,Prévision,Chiffre_affaire
2025-11-20,P004,216.18968,540.4742050170898
2025-11-21,P004,207.43654,518.5913467407227
2025-11-02,P005,42.974876,2148.7438201904297
2025-11-03,P005,95.8557,4792.784881591797
2025-11-04,P005,94.07419,4703.709411621094
2025-11-05,P005,90.60328,4530.163955688477
2025-11-06,P005,86.42311,4321.155548095703
2025-11-07,P005,71.04326,3552.1629333496094
2025-11-08,P005,55.34825,2767.412567138672
2025-11-09,P005,42.81781,2140.8905029296875
2025-11-10,P005,94.77892,4738.946151733398
2025-11-11,P005,92.86444,4643.2220458984375
2025-11-12,P005,89.40418,4470.209121704102
2025-11-13,P005,85.68764,4284.381866455078
2025-11-14,P005,71.19548,3559.7740173339844
2025-11-15,P005,55.608665,2780.4332733154297
2025-11-16,P005,42.768547,2138.4273529052734
2025-11-17,P005,93.77964,4688.982009887695
2025-11-18,P005,91.74206,4587.102890014648
2025-11-19,P005,88.363045,4418.152236938477
2025-11-20,P005,85.14703,4257.3516845703125
2025-11-21,P005,71.60059,3580.0296783447266
2025-11-02,P006,35.855003,250.98502349853516
2025-11-03,P006,91.108215,637.7575073242188
2025-11-04,P006,87.28319,610.9823150634766
2025-11-05,P006,83.86643,587.0650253295898
2025-11-06,P006,78.84863,551.9404296875
2025-11-07,P006,65.03339,455.23370361328125
2025-11-08,P006,47.99594,335.9715881347656
2025-11-09,P006,35.515316,248.6072120666504
2025-11-10,P006,89.21535,624.5074310302734
2025-11-11,P006,85.50808,598.5565567016602
2025-11-12,P006,82.70263,578.9184036254883
2025-11-13,P006,78.02681,546.1876678466797
2025-11-14,P006,64.26975,449.88826751708984
2025-11-15,P006,47.304115,331.1288070678711
2025-11-16,P006,35.34368,247.40576934814453
2025-11-17,P006,87.65053,613.5536956787109
2025-11-18,P006,84.53265,591.7285766601562
2025-11-19,P006,81.64706,571.5293960571289
2025-11-20,P006,77.32096,541.2467269897461
2025-11-21,P006,63.723274,446.0629196166992
2025-11-02,P007,193.32417,4833.10432434082
2025-11-03,P007,412.46802,10311.700439453125
2025-11-04,P007,401.29678,10032.41958618164
2025-11-05,P007,389.44574,9736.143493652344
2025-11-06,P007,370.0591,9251.477813720703
2025-11-07,P007,339.00626,8475.15640258789
2025-11-08,P007,272.40207,6810.051727294922
2025-11-09,P007,195.78065,4894.516372680664
2025-11-10,P007,414.16068,10354.016876220703
2025-11-11,P007,402.90088,10072.52197265625
2025-11-12,P007,390.89056,9772.264099121094
2025-11-13,P007,372.25708,9306.427001953125
2025-11-14,P007,342.25507,8556.376647949219
2025-11-15,P007,276.6769,6916.922760009766
2025-11-16,P007,198.6254,4965.634918212891
2025-11-17,P007,415.75116,10393.778991699219
2025-11-18,P007,404.4012,10110.030364990234
2025-11-19,P007,392.22345,9805.586242675781
2025-11-20,P007,374.43768,9360.942077636719
2025-11-21,P007,344.91458,8622.864532470703
