Date,ID_produit,Prévision,Chiffre_affaire
2025-12-17,P006,75.34536,527.4175186157227
2025-12-18,P006,72.65927,508.6148986816406
2025-12-19,P006,57.639473,403.47631072998047
2025-11-25,P007,378.9307,9473.267364501953
2025-11-26,P007,349.4566,8736.415100097656
2025-11-27,P007,309.87817,7746.954345703125
2025-11-28,P007,258.93036,6473.258972167969
2025-11-29,P007,204.72293,5118.073272705078
2025-11-30,P007,161.70107,4042.526626586914
2025-12-01,P007,398.45932,9961.483001708984
2025-12-02,P007,376.9,9422.49984741211
2025-12-03,P007,348.18216,8704.553985595703
2025-12-04,P007,307.3917,7684.792327880859
2025-12-05,P007,252.96042,6324.010467529297
2025-12-06,P007,198.22649,4955.662155151367
2025-12-07,P007,156.89706,3922.4266052246094
2025-12-08,P007,401.20544,10030.136108398438
2025-12-09,P007,379.6463,9491.157531738281
2025-12-10,P007,351.65768,8791.442108154297
2025-12-11,P007,310.74167,7768.541717529297
2025-12-12,P007,256.6858,6417.144775390625
2025-12-13,P007,201.20755,5030.188751220703
2025-12-14,P007,158.59018,3964.7544860839844
2025-12-15,P007,404.0976,10102.439880371094
2025-12-16,P007,382.2463,9556.157684326172
2025-12-17,P007,355.00262,8875.065612792969
2025-12-18,P007,314.41077,7860.2691650390625
2025-12-19,P007,260.98386,6524.596405029297
